,phase,power,round,model,reasoning,orders,invalid_orders,messages,system_prompt,user_prompt
0,W1905A,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,W1905A,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,W1905A,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,W1905A,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,W1905A,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,W1905A,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,W1905A,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,S1906M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A RUM - SER', 'F SEV - RUM']",[],[],,
1,S1906M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A VIE - TYR', 'F ION - TUN', 'A BUL - SER']",[],[],,
2,S1906M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - DEN'],[],[],,
3,S1906M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F DEN - BAL', 'A HOL - BEL']",[],[],,
4,S1906M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F ENG S A BEL', 'A GAS - BUR', 'A BEL S A YOR - HOL']",[],[],,
5,S1906M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,S1906M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,F1906M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A RUM - SER', 'F SEV - RUM']",[],[],,
1,F1906M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F BAL - DEN', 'A HOL - BEL']",[],[],,
2,F1906M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,F1906M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,F1906M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F ENG S A BEL'],[],[],,
5,F1906M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,F1906M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - DEN'],[],[],,
0,W1906A,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,W1906A,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,W1906A,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,W1906A,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,W1906A,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,W1906A,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,W1906A,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,S1907M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,S1907M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F AEG - ION'],[],[],,
2,S1907M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - DEN'],[],[],,
3,S1907M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F ENG - MAO', 'A BEL - BUR']",[],[],,
4,S1907M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F TUN - ION', 'A BUL - SER']",[],[],,
5,S1907M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F DEN - SWE', 'A HOL - BEL']",[],[],,
6,S1907M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A SER S F RUM - BUL/EC', 'F RUM - BUL/EC']",[],[],,
0,S1907R,AUSTRIA,1,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,F1907M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F LVN - PRU'],[],[],,
1,F1907M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,F1907M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F TUN - ION'],[],[],,
3,F1907M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,F1907M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - DEN'],[],[],,
5,F1907M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A BUR S A HOL - BEL', 'A FIN S F SWE - NWY', 'A HOL - BEL', 'F SWE - NWY']",[],[],,
6,F1907M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F MAO - SPA/SC', 'A BEL - HOL']",[],[],,
0,F1907R,ENGLAND,1,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,F1907R,FRANCE,1,NoPressAgent(key=33),Orders from no-press baseline policy.,['A BEL R PIC'],[],[],,
0,W1907A,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,W1907A,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,W1907A,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,W1907A,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F BER B', 'A MUN B']",[],[],,
4,W1907A,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,W1907A,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,W1907A,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,S1908M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A MUN - BUR', 'A BEL - PIC', 'F BER - BAL']",[],[],,
1,S1908M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,S1908M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - DEN'],[],[],,
3,S1908M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F ION - AEG'],[],[],,
4,S1908M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['A GAS - BUR'],[],[],,
5,S1908M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F LVN - BAL'],[],[],,
6,S1908M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,F1908M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - DEN'],[],[],,
1,F1908M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A MUN - TYR', 'A BEL - PIC', 'F BER - BAL']",[],[],,
2,F1908M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,F1908M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,F1908M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,F1908M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F ION - TYS'],[],[],,
6,F1908M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,W1908A,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,W1908A,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,W1908A,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,W1908A,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,W1908A,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,W1908A,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,W1908A,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,S1909M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['A PIC - BEL'],[],[],,
1,S1909M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F LVN - BAL'],[],[],,
2,S1909M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A MUN - BUR', 'F BAL - DEN', 'A BEL - PIC']",[],[],,
3,S1909M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,S1909M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - NWY'],[],[],,
5,S1909M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,S1909M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
0,F1909M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F SPA/SC - MAO'],[],[],,
1,F1909M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,F1909M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,F1909M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F AEG - GRE'],[],[],,
4,F1909M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F BAL - SWE'],[],[],,
5,F1909M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - HOL'],[],[],,
6,F1909M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A MUN - KIE', 'F DEN - NTH']",[],[],,
0,W1909A,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,W1909A,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,W1909A,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
3,W1909A,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,W1909A,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,W1909A,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,W1909A,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['A BUR D'],[],[],,
0,S1910M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - NWY'],[],[],,
1,S1910M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F SWE - BAL'],[],[],,
2,S1910M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A PRU - LVN', 'F DEN - SWE', 'A KIE - MUN', 'F NWY S F DEN - SWE']",[],[],,
3,S1910M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,S1910M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,S1910M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F GRE - ION'],[],[],,
6,S1910M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F MAO - ENG'],[],[],,
0,F1910M,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F NTH C A YOR - HOL'],[],[],,
1,F1910M,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,F1910M,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['A MUN - KIE', 'F NWY - SWE', 'F SWE - DEN']",[],[],,
3,F1910M,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F ION - TUN'],[],[],,
4,F1910M,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,"['F ENG S A PIC - BEL', 'A GAS - BUR', 'A PIC - BEL']",[],[],,
5,F1910M,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F TYS - TUN'],[],[],,
6,F1910M,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['F BAL - BER'],[],[],,
0,F1910R,GERMANY,1,NoPressAgent(key=33),Orders from no-press baseline policy.,['A BEL R RUH'],[],[],,
0,W1910A,ITALY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
1,W1910A,TURKEY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
2,W1910A,GERMANY,3,NoPressAgent(key=33),Orders from no-press baseline policy.,['A FIN D'],[],[],,
3,W1910A,AUSTRIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
4,W1910A,RUSSIA,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
5,W1910A,ENGLAND,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
6,W1910A,FRANCE,3,NoPressAgent(key=33),Orders from no-press baseline policy.,[],[],[],,
