,phase,power,round,model,reasoning,orders,invalid_orders,messages,system_prompt,user_prompt
3,F1902M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F MAO - NAO', 'A BEL - HOL']",[],[],,
4,F1902M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,F1902M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F NTH C A YOR - DEN'],[],[],,
6,F1902M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,W1902A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1902A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1902A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1902A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1902A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1902A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1902A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A PAR B', 'F BRE B']",[],[],,
0,S1903M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A VIE - TYR', 'F GRE - ION']",[],[],,
1,S1903M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,S1903M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F SWE - BAL'],[],[],,
3,S1903M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F ION - GRE'],[],[],,
4,S1903M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,S1903M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - RUH', 'A PAR - BUR', 'F ENG - WAL', 'F NAO - CLY', 'F BRE - ENG', 'A HOL S A BUR - RUH', 'A SPA - GAS']",[],[],,
6,S1903M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F NTH - ENG'],[],[],,
0,S1903R,GERMANY,1,NoPressAgent(key=32),Orders from no-press baseline policy.,['A RUH R BEL'],[],[],,
0,F1903M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,F1903M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F ION - GRE'],[],[],,
2,F1903M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BEL - HOL', 'F SWE - BAL']",[],[],,
3,F1903M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F BAL - SWE'],[],[],,
4,F1903M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - BEL', 'A RUH S A BUR - BEL', 'A GAS - BUR', 'F BRE - ENG', 'A HOL S A BUR - BEL']",[],[],,
5,F1903M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,F1903M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,F1903R,GERMANY,1,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,W1903A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1903A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1903A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1903A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1903A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1903A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1903A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,S1904M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,S1904M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,S1904M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A SIL S F BAL - PRU', 'F BAL - SWE']",[],[],,
3,S1904M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F NTH - DEN'],[],[],,
4,S1904M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F ION - GRE'],[],[],,
5,S1904M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F SWE - BAL'],[],[],,
6,S1904M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,F1904M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F DEN S F NWY - SWE', 'F NWY - SWE']",[],[],,
1,F1904M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,F1904M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,F1904M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,F1904M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F ION - TYS'],[],[],,
5,F1904M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A SIL S F BAL - PRU', 'F BAL - SWE']",[],[],,
6,F1904M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F SWE - BAL'],[],[],,
0,F1904R,GERMANY,1,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,W1904A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1904A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1904A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1904A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1904A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1904A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1904A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,S1905M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A VIE - TYR', 'F GRE - ION']",[],[],,
1,S1905M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,S1905M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - GAS', 'F ENG - NTH', 'A BEL - BUR']",[],[],,
3,S1905M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,S1905M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A TYR - PIE', 'F TYS - LYO']",[],[],,
5,S1905M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A SIL S F BAL - PRU', 'F BAL - SWE']",[],[],,
6,S1905M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F DEN - NTH', 'F SWE - DEN']",[],[],,
0,F1905M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F DEN - NTH', 'F SWE - DEN']",[],[],,
1,F1905M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
2,F1905M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
3,F1905M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,F1905M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,F1905M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,F1905M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F ION - TUN'],[],[],,
0,W1905A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1905A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1905A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1905A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1905A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1905A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1905A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,S1906M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,S1906M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
2,S1906M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,S1906M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F TUN - ION'],[],[],,
4,S1906M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,S1906M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F DEN - SWE'],[],[],,
6,S1906M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
0,F1906M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,F1906M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
2,F1906M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,F1906M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F SWE - DEN'],[],[],,
4,F1906M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F ION - TYS'],[],[],,
5,F1906M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
6,F1906M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,W1906A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1906A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1906A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1906A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1906A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1906A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1906A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,S1907M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,S1907M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,S1907M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,S1907M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
4,S1907M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F DEN - SWE'],[],[],,
5,S1907M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
6,S1907M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A SIL S F BAL - PRU', 'F BAL - SWE']",[],[],,
0,F1907M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F DEN - SWE'],[],[],,
1,F1907M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,F1907M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
3,F1907M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,F1907M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,F1907M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,F1907M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
0,W1907A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1907A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1907A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1907A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1907A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1907A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1907A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,S1908M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,S1908M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
2,S1908M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A SIL S F BAL - PRU', 'F BAL - SWE']",[],[],,
3,S1908M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
4,S1908M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,S1908M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,S1908M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,F1908M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,F1908M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,F1908M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,F1908M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
4,F1908M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,F1908M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F NTH - BEL', 'F SWE - DEN']",[],[],,
6,F1908M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
0,W1908A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1908A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1908A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1908A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F CLY D'],[],[],,
4,W1908A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1908A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1908A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,S1909M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
1,S1909M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F BEL - NTH', 'F DEN - SWE']",[],[],,
2,S1909M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,S1909M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A RUH - BEL', 'F ENG S A RUH - BEL', 'A GAS - SPA', 'A HOL S A RUH - BEL']",[],[],,
4,S1909M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,S1909M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,S1909M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,F1909M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,F1909M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,F1909M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR - MAR', 'A GAS - SPA']",[],[],,
3,F1909M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F NTH - DEN', 'F SWE - DEN']",[],[],,
4,F1909M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,F1909M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,F1909M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
0,W1909A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1909A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F MAR B'],[],[],,
2,W1909A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1909A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1909A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1909A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1909A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,S1910M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,S1910M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,S1910M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
3,S1910M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,S1910M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,S1910M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR S F MAR', 'A GAS - SPA', 'F MAR S A GAS - SPA']",[],[],,
6,S1910M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,F1910M,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['F LYO - SPA/SC', 'A PIE - MAR']",[],[],,
1,F1910M,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,"['A BUR S F MAR', 'A GAS - SPA', 'F MAR S A GAS - SPA']",[],[],,
2,F1910M,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,['F SWE - DEN'],[],[],,
3,F1910M,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,F1910M,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,F1910M,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,F1910M,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
0,W1910A,FRANCE,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
1,W1910A,TURKEY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
2,W1910A,RUSSIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
3,W1910A,GERMANY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
4,W1910A,ITALY,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
5,W1910A,ENGLAND,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
6,W1910A,AUSTRIA,3,NoPressAgent(key=32),Orders from no-press baseline policy.,[],[],[],,
